Baker Name,Baker Age,Baker Occupation,Hometown,Episode,Series.x,Signature Bake,Show Stopper,result,Baker,Series.y,series,episode,technical
Miranda Browne,37,Food buyer for Marks & Spencer,"Midhurst, West Sussex",1,1,"Triple Layered Brownie Meringue Cake
with Raspberry Cream",Three Tiered Chocolate Fudge Cake  with Handmade Chocolate Button Decorations,IN,Miranda,1,1,4,1
Miranda Browne,37,Food buyer for Marks & Spencer,"Midhurst, West Sussex",1,1,"Triple Layered Brownie Meringue Cake
with Raspberry Cream",Three Tiered Chocolate Fudge Cake  with Handmade Chocolate Button Decorations,IN,Miranda,1,1,5,1
Miranda Browne,37,Food buyer for Marks & Spencer,"Midhurst, West Sussex",1,1,"Triple Layered Brownie Meringue Cake
with Raspberry Cream",Three Tiered Chocolate Fudge Cake  with Handmade Chocolate Button Decorations,Runner-up,Miranda,1,1,6,NA
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",1,1,Three Tiered Lemon Drizzle Cakewith Fresh Cream and freshly made Lemon Curd,Classic Chocolate Sponge wrapped in a Chocolate Collartopped with Handmade White and Dark Chocolate Truffles,IN,Ruth,1,1,1,NA
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",1,1,Three Tiered Lemon Drizzle Cakewith Fresh Cream and freshly made Lemon Curd,Classic Chocolate Sponge wrapped in a Chocolate Collartopped with Handmade White and Dark Chocolate Truffles,IN,Ruth,1,1,2,5
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",1,1,Three Tiered Lemon Drizzle Cakewith Fresh Cream and freshly made Lemon Curd,Classic Chocolate Sponge wrapped in a Chocolate Collartopped with Handmade White and Dark Chocolate Truffles,IN,Ruth,1,1,3,2
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",1,1,Three Tiered Lemon Drizzle Cakewith Fresh Cream and freshly made Lemon Curd,Classic Chocolate Sponge wrapped in a Chocolate Collartopped with Handmade White and Dark Chocolate Truffles,IN,Ruth,1,1,4,4
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",1,1,Three Tiered Lemon Drizzle Cakewith Fresh Cream and freshly made Lemon Curd,Classic Chocolate Sponge wrapped in a Chocolate Collartopped with Handmade White and Dark Chocolate Truffles,IN,Ruth,1,1,5,3
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",1,1,Three Tiered Lemon Drizzle Cakewith Fresh Cream and freshly made Lemon Curd,Classic Chocolate Sponge wrapped in a Chocolate Collartopped with Handmade White and Dark Chocolate Truffles,Runner-up,Ruth,1,1,6,NA
Annetha Mills,30,Midwife,Essex,2,1,Rose Petal Shortbread,Pink Swirl Macarons / Eclairs,IN,Annetha,1,1,1,2
Annetha Mills,30,Midwife,Essex,2,1,Rose Petal Shortbread,Pink Swirl Macarons / Eclairs,OUT,Annetha,1,1,2,7
Annetha Mills,30,Midwife,Essex,2,1,Rose Petal Shortbread,Pink Swirl Macarons / Eclairs,NA,Annetha,1,1,3,NA
Annetha Mills,30,Midwife,Essex,2,1,Rose Petal Shortbread,Pink Swirl Macarons / Eclairs,NA,Annetha,1,1,4,NA
Annetha Mills,30,Midwife,Essex,2,1,Rose Petal Shortbread,Pink Swirl Macarons / Eclairs,NA,Annetha,1,1,5,NA
Annetha Mills,30,Midwife,Essex,2,1,Rose Petal Shortbread,Pink Swirl Macarons / Eclairs,NA,Annetha,1,1,6,NA
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,1,1,3
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,1,2,8
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,1,3,4
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,OUT,David,10,1,4,5
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,NA,David,10,1,5,NA
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,NA,David,10,1,6,NA
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,10,1,10
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,10,2,2
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,10,3,2
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,10,4,2
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,10,5,9
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,10,6,2
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,10,7,2
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,10,8,1
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,10,10,9,2
David Atherton,36,International health adviser,Whitby,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,WINNER,David,10,10,10,1
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,1,1,3
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,1,2,8
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,1,3,4
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,OUT,David,1,1,4,5
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,NA,David,1,1,5,NA
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,NA,David,1,1,6,NA
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,10,1,10
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,10,2,2
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,10,3,2
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,10,4,2
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,10,5,9
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,10,6,2
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,10,7,2
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,10,8,1
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,IN,David,1,10,9,2
David Chambers,31,Entrepreneur,Milton Keynes,2,1,Cheddar Cheese and Fresh Rosemary Biscuits,Choux Pastry Swans  Chocolate Profiteroles,WINNER,David,1,10,10,1
Edd Kimber,24,Debt collector for Yorkshire Bank,Bradford,2,1,Oatmeal Raisin Cookie,Pink Macarons,IN,Edd,1,1,1,1
Edd Kimber,24,Debt collector for Yorkshire Bank,Bradford,2,1,Oatmeal Raisin Cookie,Pink Macarons,IN,Edd,1,1,2,6
Edd Kimber,24,Debt collector for Yorkshire Bank,Bradford,2,1,Oatmeal Raisin Cookie,Pink Macarons,IN,Edd,1,1,3,1
Edd Kimber,24,Debt collector for Yorkshire Bank,Bradford,2,1,Oatmeal Raisin Cookie,Pink Macarons,IN,Edd,1,1,4,3
Edd Kimber,24,Debt collector for Yorkshire Bank,Bradford,2,1,Oatmeal Raisin Cookie,Pink Macarons,IN,Edd,1,1,5,2
Edd Kimber,24,Debt collector for Yorkshire Bank,Bradford,2,1,Oatmeal Raisin Cookie,Pink Macarons,WINNER,Edd,1,1,6,NA
Jasminder Randhawa,45,Assistant Credit Control Manager,Birmingham,2,1,Millionaires' Shortbread,Meringues with Chocolate and Space DustCoffee flavoured Eclairs,IN,Jasminder,1,1,1,NA
Jasminder Randhawa,45,Assistant Credit Control Manager,Birmingham,2,1,Millionaires' Shortbread,Meringues with Chocolate and Space DustCoffee flavoured Eclairs,IN,Jasminder,1,1,2,2
Jasminder Randhawa,45,Assistant Credit Control Manager,Birmingham,2,1,Millionaires' Shortbread,Meringues with Chocolate and Space DustCoffee flavoured Eclairs,IN,Jasminder,1,1,3,5
Jasminder Randhawa,45,Assistant Credit Control Manager,Birmingham,2,1,Millionaires' Shortbread,Meringues with Chocolate and Space DustCoffee flavoured Eclairs,IN,Jasminder,1,1,4,2
Jasminder Randhawa,45,Assistant Credit Control Manager,Birmingham,2,1,Millionaires' Shortbread,Meringues with Chocolate and Space DustCoffee flavoured Eclairs,OUT,Jasminder,1,1,5,4
Jasminder Randhawa,45,Assistant Credit Control Manager,Birmingham,2,1,Millionaires' Shortbread,Meringues with Chocolate and Space DustCoffee flavoured Eclairs,NA,Jasminder,1,1,6,NA
Jonathan Shepherd,25,Research Analyst,St Albans,2,1,Honey and Candied Ginger Cookies,Meringues with Whiskey Cream,IN,Jonathan,1,1,1,9
Jonathan Shepherd,25,Research Analyst,St Albans,2,1,Honey and Candied Ginger Cookies,Meringues with Whiskey Cream,IN,Jonathan,1,1,2,1
Jonathan Shepherd,25,Research Analyst,St Albans,2,1,Honey and Candied Ginger Cookies,Meringues with Whiskey Cream,OUT,Jonathan,1,1,3,6
Jonathan Shepherd,25,Research Analyst,St Albans,2,1,Honey and Candied Ginger Cookies,Meringues with Whiskey Cream,NA,Jonathan,1,1,4,NA
Jonathan Shepherd,25,Research Analyst,St Albans,2,1,Honey and Candied Ginger Cookies,Meringues with Whiskey Cream,NA,Jonathan,1,1,5,NA
Jonathan Shepherd,25,Research Analyst,St Albans,2,1,Honey and Candied Ginger Cookies,Meringues with Whiskey Cream,NA,Jonathan,1,1,6,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",IN,Louise,1,1,1,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",OUT,Louise,1,1,2,4
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,1,3,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,1,4,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,1,5,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,1,6,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",IN,Louise,1,7,1,9
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",OUT,Louise,1,7,2,10
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,7,3,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,7,4,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,7,5,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,7,6,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,7,7,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,7,8,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,7,9,NA
Louise Brimelow,44,Police Officer,Manchester,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,1,7,10,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",IN,Louise,7,1,1,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",OUT,Louise,7,1,2,4
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,1,3,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,1,4,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,1,5,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,1,6,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",IN,Louise,7,7,1,9
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",OUT,Louise,7,7,2,10
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,7,3,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,7,4,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,7,5,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,7,6,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,7,7,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,7,8,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,7,9,NA
Louise Williams,46,Hairdresser,Cardiff,2,1,Stained Glass Window Shortbread,"Strawberry, Mint, and Cream Meringues  Chocolate Eclairs / Orange, Yellow and Pink Macarons",NA,Louise,7,7,10,NA
Miranda Browne,37,Food buyer for Marks & Spencer,"Midhurst, West Sussex",2,1,Fresh Vanilla Biscuits with Royal Icing,Pistachio Macarons,IN,Miranda,1,1,1,8
Miranda Browne,37,Food buyer for Marks & Spencer,"Midhurst, West Sussex",2,1,Fresh Vanilla Biscuits with Royal Icing,Pistachio Macarons,IN,Miranda,1,1,2,3
Miranda Browne,37,Food buyer for Marks & Spencer,"Midhurst, West Sussex",2,1,Fresh Vanilla Biscuits with Royal Icing,Pistachio Macarons,IN,Miranda,1,1,3,3
Miranda Browne,37,Food buyer for Marks & Spencer,"Midhurst, West Sussex",2,1,Fresh Vanilla Biscuits with Royal Icing,Pistachio Macarons,IN,Miranda,1,1,4,1
Miranda Browne,37,Food buyer for Marks & Spencer,"Midhurst, West Sussex",2,1,Fresh Vanilla Biscuits with Royal Icing,Pistachio Macarons,IN,Miranda,1,1,5,1
Miranda Browne,37,Food buyer for Marks & Spencer,"Midhurst, West Sussex",2,1,Fresh Vanilla Biscuits with Royal Icing,Pistachio Macarons,Runner-up,Miranda,1,1,6,NA
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",2,1,Peanut Shortbread withSalted Peanut Caramel,Almond Macaron with Violet ButtercreamRaspberries and Cream Eclairs,IN,Ruth,1,1,1,NA
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",2,1,Peanut Shortbread withSalted Peanut Caramel,Almond Macaron with Violet ButtercreamRaspberries and Cream Eclairs,IN,Ruth,1,1,2,5
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",2,1,Peanut Shortbread withSalted Peanut Caramel,Almond Macaron with Violet ButtercreamRaspberries and Cream Eclairs,IN,Ruth,1,1,3,2
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",2,1,Peanut Shortbread withSalted Peanut Caramel,Almond Macaron with Violet ButtercreamRaspberries and Cream Eclairs,IN,Ruth,1,1,4,4
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",2,1,Peanut Shortbread withSalted Peanut Caramel,Almond Macaron with Violet ButtercreamRaspberries and Cream Eclairs,IN,Ruth,1,1,5,3
Ruth Clemens,31,Retail manager/Housewife,"Poynton, Cheshire",2,1,Peanut Shortbread withSalted Peanut Caramel,Almond Macaron with Violet ButtercreamRaspberries and Cream Eclairs,Runner-up,Ruth,1,1,6,NA
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",IN,David,10,1,1,3
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",IN,David,10,1,2,8
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",IN,David,10,1,3,4
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",OUT,David,10,1,4,5
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",NA,David,10,1,5,NA
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",NA,David,10,1,6,NA
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",IN,David,10,10,1,10
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",IN,David,10,10,2,2
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",IN,David,10,10,3,2
David Atherton,36,International health adviser,Whitby,3,1,Chilli Bread,"Walnut and Seed Roll
Red Berry and Almond Bun",IN,David,10,10,4,2
